DataNumber:4274
Load			Extension			Broadwise Extension			Displacement			Stress			Strain			Time
5.6000		0.3535		0.0000		0.3434		56.0000		0.7071		5.6000
5.6000		0.3636		0.0000		0.3535		56.0000		0.7273		5.6500
5.6000		0.3636		0.0000		0.3535		56.0000		0.7273		5.7000
5.7000		0.3737		0.0000		0.3636		57.0000		0.7475		5.7500
5.7000		0.3737		0.0000		0.3636		57.0000		0.7475		5.8000
5.7000		0.3737		0.0000		0.3636		57.0000		0.7475		5.8500
5.7000		0.3838		0.0000		0.3737		57.0000		0.7677		5.9000
5.8000		0.3838		0.0000		0.3737		58.0000		0.7677		5.9500
5.9000		0.3939		0.0000		0.3838		59.0000		0.7879		6.0000
6.0000		0.3939		0.0000		0.3838		60.0000		0.7879		6.0500
6.2000		0.3939		0.0000		0.3838		62.0000		0.7879		6.1000
6.3000		0.4040		0.0000		0.3939		63.0000		0.8081		6.1500
6.4000		0.4040		0.0000		0.3939		64.0000		0.8081		6.2000
6.5000		0.4141		0.0000		0.4040		65.0000		0.8283		6.2500
6.6000		0.4141		0.0000		0.4040		66.0000		0.8283		6.3000
6.7000		0.4141		0.0000		0.4040		67.0000		0.8283		6.3500
6.8000		0.4242		0.0000		0.4141		68.0000		0.8485		6.4000
6.9000		0.4242		0.0000		0.4141		69.0000		0.8485		6.4500
7.0000		0.4343		0.0000		0.4242		70.0000		0.8687		6.5000
7.2000		0.4343		0.0000		0.4242		72.0000		0.8687		6.5500
7.2000		0.4444		0.0000		0.4343		72.0000		0.8889		6.6000
7.3000		0.4444		0.0000		0.4343		73.0000		0.8889		6.6500
7.4000		0.4444		0.0000		0.4343		74.0000		0.8889		6.7000
7.5000		0.4545		0.0000		0.4444		75.0000		0.9091		6.7500
7.7000		0.4545		0.0000		0.4444		77.0000		0.9091		6.8000
7.7000		0.4646		0.0000		0.4545		77.0000		0.9293		6.8500
7.8000		0.4646		0.0000		0.4545		78.0000		0.9293		6.9000
7.9000		0.4747		0.0000		0.4646		79.0000		0.9495		6.9500
8.0000		0.4747		0.0000		0.4646		80.0000		0.9495		7.0000
8.0000		0.4848		0.0000		0.4747		80.0000		0.9697		7.0500
8.1000		0.4848		0.0000		0.4747		81.0000		0.9697		7.1000
8.2000		0.4848		0.0000		0.4747		82.0000		0.9697		7.1500
8.4000		0.4949		0.0000		0.4848		84.0000		0.9899		7.2000
8.4000		0.4949		0.0000		0.4848		84.0000		0.9899		7.2500
8.5000		0.5051		0.0000		0.4949		85.0000		1.0101		7.3000
8.6000		0.5051		0.0000		0.4949		86.0000		1.0101		7.3500
8.7000		0.5051		0.0000		0.4949		87.0000		1.0101		7.4000
8.8000		0.5152		0.0000		0.5051		88.0000		1.0303		7.4500
8.9000		0.5152		0.0000		0.5051		89.0000		1.0303		7.5000
9.1000		0.5253		0.0000		0.5152		91.0000		1.0505		7.5500
9.2000		0.5253		0.0000		0.5152		92.0000		1.0505		7.6000
9.3000		0.5354		0.0000		0.5253		93.0000		1.0707		7.6500
9.3000		0.5354		0.0000		0.5253		93.0000		1.0707		7.7000
9.5000		0.5354		0.0000		0.5253		95.0000		1.0707		7.7500
9.6000		0.5455		0.0000		0.5354		96.0000		1.0909		7.8000
9.7000		0.5455		0.0000		0.5354		97.0000		1.0909		7.8500
9.8000		0.5556		0.0000		0.5455		98.0000		1.1111		7.9000
10.0000		0.5556		0.0000		0.5455		100.0000		1.1111		7.9500
10.1000		0.5657		0.0000		0.5556		101.0000		1.1313		8.0000
10.1000		0.5657		0.0000		0.5556		101.0000		1.1313		8.0500
10.2000		0.5657		0.0000		0.5556		102.0000		1.1313		8.1000
10.3000		0.5758		0.0000		0.5657		103.0000		1.1515		8.1500
10.5000		0.5758		0.0000		0.5657		105.0000		1.1515		8.2000
10.6000		0.5859		0.0000		0.5758		106.0000		1.1717		8.2500
10.7000		0.5859		0.0000		0.5758		107.0000		1.1717		8.3000
10.8000		0.5859		0.0000		0.5758		108.0000		1.1717		8.3500
10.9000		0.5960		0.0000		0.5859		109.0000		1.1919		8.4000
10.9000		0.5960		0.0000		0.5859		109.0000		1.1919		8.4500
11.0000		0.6061		0.0000		0.5960		110.0000		1.2121		8.5000
11.2000		0.6061		0.0000		0.5960		112.0000		1.2121		8.5500
11.3000		0.6162		0.0000		0.6061		113.0000		1.2323		8.6000
11.3000		0.6162		0.0000		0.6061		113.0000		1.2323		8.6500
11.4000		0.6162		0.0000		0.6061		114.0000		1.2323		8.7000
11.5000		0.6263		0.0000		0.6162		115.0000		1.2525		8.7500
11.5000		0.6263		0.0000		0.6162		115.0000		1.2525		8.8000
11.6000		0.6364		0.0000		0.6263		116.0000		1.2727		8.8500
11.7000		0.6364		0.0000		0.6263		117.0000		1.2727		8.9000
11.8000		0.6364		0.0000		0.6263		118.0000		1.2727		8.9500
11.9000		0.6465		0.0000		0.6364		119.0000		1.2929		9.0000
12.0000		0.6465		0.0000		0.6364		120.0000		1.2929		9.0500
12.0000		0.6566		0.0000		0.6465		120.0000		1.3131		9.1000
12.1000		0.6566		0.0000		0.6465		121.0000		1.3131		9.1500
12.2000		0.6566		0.0000		0.6465		122.0000		1.3131		9.2000
12.3000		0.6667		0.0000		0.6566		123.0000		1.3333		9.2500
12.4000		0.6667		0.0000		0.6566		124.0000		1.3333		9.3000
12.5000		0.6768		0.0000		0.6667		125.0000		1.3535		9.3500
12.5000		0.6768		0.0000		0.6667		125.0000		1.3535		9.4000
12.5000		0.6869		0.0000		0.6768		125.0000		1.3737		9.4500
11.8000		0.6970		0.0000		0.6869		118.0000		1.3939		9.5000
11.5000		0.6970		0.0000		0.6869		115.0000		1.3939		9.5500
11.8000		0.6970		0.0000		0.6869		118.0000		1.3939		9.6000
11.9000		0.7071		0.0000		0.6970		119.0000		1.4141		9.6500
